run_id,timestamp,case_id,module,variant,model,prompt_version,attempt,latency_ms,prompt_tokens,completion_tokens,cost_usd,raw_response,error,is_mock
a45d0331a6a3,2026-09-03T07:48:47.221407+00:00,DEV012,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,861.9340283219145,1087,134,0.0006492000000000001,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-35'] and structured expense evidence for DEV012."", ""evidence_quote"": ""[simulated evidence quote for DEV012]"", ""policy_ids"": [""POL-35""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
4159ce113ef0,2026-09-03T07:48:47.231293+00:00,DEV013,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,1109.357583483677,568,71,0.0003408,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-18'] and structured expense evidence for DEV013."", ""evidence_quote"": ""[simulated evidence quote for DEV013]"", ""policy_ids"": [""POL-18""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
a8be1bc6573f,2026-09-03T07:48:47.240734+00:00,DEV014,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,596.4207837540499,1839,174,0.001014,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-08'] and structured expense evidence for DEV014."", ""evidence_quote"": ""[simulated evidence quote for DEV014]"", ""policy_ids"": [""POL-08""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
7980d9aeea49,2026-09-03T07:48:47.251579+00:00,DEV015,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,896.6432559558342,412,157,0.00041600000000000003,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-11'] and structured expense evidence for DEV015."", ""evidence_quote"": ""[simulated evidence quote for DEV015]"", ""policy_ids"": [""POL-11""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
7a71a200ae53,2026-09-03T07:48:47.262355+00:00,DEV016,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,706.5695066005674,1946,100,0.0009384,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-19'] and structured expense evidence for DEV016."", ""evidence_quote"": ""[simulated evidence quote for DEV016]"", ""policy_ids"": [""POL-19""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
045f0d51570a,2026-09-03T07:48:47.272046+00:00,DEV017,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,569.798720023951,360,117,0.00033120000000000003,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-22'] and structured expense evidence for DEV017."", ""evidence_quote"": ""[simulated evidence quote for DEV017]"", ""policy_ids"": [""POL-22""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
96c88172a9b5,2026-09-03T07:48:47.281602+00:00,DEV018,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,618.3875236296501,1143,122,0.0006524,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV018."", ""evidence_quote"": ""[simulated evidence quote for DEV018]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
62e4c9fa8869,2026-09-03T07:48:47.290899+00:00,DEV019,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,825.4660347715316,1121,66,0.000554,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV019."", ""evidence_quote"": ""[simulated evidence quote for DEV019]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
d1241b18e5ba,2026-09-03T07:48:47.301742+00:00,DEV020,module2_compliance_decision,ablation_Zero-shot,openai/gpt-4.1-mini,module2_v1,0,764.1842106740512,422,117,0.00035600000000000003,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-04'] and structured expense evidence for DEV020."", ""evidence_quote"": ""[simulated evidence quote for DEV020]"", ""policy_ids"": [""POL-04""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
377b8ee0ac92,2026-09-03T07:48:47.311029+00:00,DEV001,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,451.28883683499623,1080,109,0.0006064,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV001."", ""evidence_quote"": ""[simulated evidence quote for DEV001]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
ba507c47aab6,2026-09-03T07:48:47.323785+00:00,DEV002,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1003.7651986475282,1950,159,0.0010344,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-10'] and structured expense evidence for DEV002."", ""evidence_quote"": ""[simulated evidence quote for DEV002]"", ""policy_ids"": [""POL-10""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
4d390ec00786,2026-09-03T07:48:47.333736+00:00,DEV003,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1190.3689834128072,2046,157,0.0010696,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV003."", ""evidence_quote"": ""[simulated evidence quote for DEV003]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
d5eaef686a54,2026-09-03T07:48:47.344066+00:00,DEV004,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1038.904279143776,392,155,0.00040480000000000003,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-05'] and structured expense evidence for DEV004."", ""evidence_quote"": ""[simulated evidence quote for DEV004]"", ""policy_ids"": [""POL-05""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
c403d71d7c26,2026-09-03T07:48:47.354344+00:00,DEV005,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,457.15322368682223,1036,68,0.0005232,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV005."", ""evidence_quote"": ""[simulated evidence quote for DEV005]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
f4e0c3bc7bbc,2026-09-03T07:48:47.364508+00:00,DEV006,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1105.0007231636926,305,179,0.0004084,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-10'] and structured expense evidence for DEV006."", ""evidence_quote"": ""[simulated evidence quote for DEV006]"", ""policy_ids"": [""POL-10""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
daf26bf9fa29,2026-09-03T07:48:47.374668+00:00,DEV007,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1185.9143506055516,1472,146,0.0008224,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-17'] and structured expense evidence for DEV007."", ""evidence_quote"": ""[simulated evidence quote for DEV007]"", ""policy_ids"": [""POL-17""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
0a1b1aa6f99f,2026-09-03T07:48:47.384706+00:00,DEV008,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,801.4977297534045,1024,113,0.0005904,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-12'] and structured expense evidence for DEV008."", ""evidence_quote"": ""[simulated evidence quote for DEV008]"", ""policy_ids"": [""POL-12""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
dc1e8530eaff,2026-09-03T07:48:47.394236+00:00,DEV009,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,806.8665054238011,974,155,0.0006376,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV009."", ""evidence_quote"": ""[simulated evidence quote for DEV009]"", ""policy_ids"": [""POL-03""], ""missing_information"": [""client_name_or_organisation""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
88638c3c021f,2026-09-03T07:48:47.404330+00:00,DEV010,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,716.6687928544093,1567,67,0.0007340000000000001,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-32'] and structured expense evidence for DEV010."", ""evidence_quote"": ""[simulated evidence quote for DEV010]"", ""policy_ids"": [""POL-32""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
a6acff7b8ed9,2026-09-03T07:48:47.414930+00:00,DEV011,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1066.1500420774473,495,85,0.00033400000000000004,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV011."", ""evidence_quote"": ""[simulated evidence quote for DEV011]"", ""policy_ids"": [""POL-03""], ""missing_information"": [""total_amount""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
5f3e6d6b1ddb,2026-09-03T07:48:47.424887+00:00,DEV012,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,451.8593125251357,1228,128,0.000696,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-35'] and structured expense evidence for DEV012."", ""evidence_quote"": ""[simulated evidence quote for DEV012]"", ""policy_ids"": [""POL-35""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
9cc1d97277bd,2026-09-03T07:48:47.435068+00:00,DEV013,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,701.4068702959037,304,163,0.00038239999999999997,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-18'] and structured expense evidence for DEV013."", ""evidence_quote"": ""[simulated evidence quote for DEV013]"", ""policy_ids"": [""POL-18""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
b86fe5922ce2,2026-09-03T07:48:47.445883+00:00,DEV014,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1175.9689565818803,1593,132,0.0008484,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-08'] and structured expense evidence for DEV014."", ""evidence_quote"": ""[simulated evidence quote for DEV014]"", ""policy_ids"": [""POL-08""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
130b3027bdf5,2026-09-03T07:48:47.456190+00:00,DEV015,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,602.4357172625571,1306,109,0.0006968,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-11'] and structured expense evidence for DEV015."", ""evidence_quote"": ""[simulated evidence quote for DEV015]"", ""policy_ids"": [""POL-11""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
306c4c72c77e,2026-09-03T07:48:47.465608+00:00,DEV016,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,944.1072858456096,323,140,0.0003532,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-19'] and structured expense evidence for DEV016."", ""evidence_quote"": ""[simulated evidence quote for DEV016]"", ""policy_ids"": [""POL-19""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
4685a2e8d475,2026-09-03T07:48:47.474655+00:00,DEV017,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,1049.198974670824,1156,60,0.0005583999999999999,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-22'] and structured expense evidence for DEV017."", ""evidence_quote"": ""[simulated evidence quote for DEV017]"", ""policy_ids"": [""POL-22""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
393d187f50a5,2026-09-03T07:48:47.484055+00:00,DEV018,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,500.175972851801,340,93,0.00028480000000000004,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV018."", ""evidence_quote"": ""[simulated evidence quote for DEV018]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
7659d1398048,2026-09-03T07:48:47.494361+00:00,DEV019,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,462.27797583362644,1386,178,0.0008392,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV019."", ""evidence_quote"": ""[simulated evidence quote for DEV019]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
ec3601bdff5b,2026-09-03T07:48:47.504343+00:00,DEV020,module2_compliance_decision,"ablation_Few-shot, v1 prompt (current default)",openai/gpt-4.1-mini,module2_v1,0,704.6432397234298,1347,116,0.0007244,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV020."", ""evidence_quote"": ""[simulated evidence quote for DEV020]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
dcba72b51170,2026-09-03T07:48:47.513757+00:00,DEV001,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,495.5701095181354,650,135,0.0004760000000000001,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV001."", ""evidence_quote"": ""[simulated evidence quote for DEV001]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
7264dc475d96,2026-09-03T07:48:47.523071+00:00,DEV002,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1059.9266261895764,588,145,0.00046719999999999997,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-10'] and structured expense evidence for DEV002."", ""evidence_quote"": ""[simulated evidence quote for DEV002]"", ""policy_ids"": [""POL-10""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
17ebf22ba17e,2026-09-03T07:48:47.532480+00:00,DEV003,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1131.1142916572976,1511,65,0.0007084,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV003."", ""evidence_quote"": ""[simulated evidence quote for DEV003]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
61de0145e3da,2026-09-03T07:48:47.541724+00:00,DEV004,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,666.9892730303502,1421,113,0.0007492,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-05'] and structured expense evidence for DEV004."", ""evidence_quote"": ""[simulated evidence quote for DEV004]"", ""policy_ids"": [""POL-05""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
4bb3bc6bd954,2026-09-03T07:48:47.550625+00:00,DEV005,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1118.2965859651717,2014,102,0.0009687999999999999,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV005."", ""evidence_quote"": ""[simulated evidence quote for DEV005]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
dfe695d77613,2026-09-03T07:48:47.560034+00:00,DEV006,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,661.2529420329935,830,124,0.0005304,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-10'] and structured expense evidence for DEV006."", ""evidence_quote"": ""[simulated evidence quote for DEV006]"", ""policy_ids"": [""POL-10""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
dfd77b357c51,2026-09-03T07:48:47.569588+00:00,DEV007,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,565.5966475557079,838,139,0.0005576000000000001,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-17'] and structured expense evidence for DEV007."", ""evidence_quote"": ""[simulated evidence quote for DEV007]"", ""policy_ids"": [""POL-17""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
f9b0dd9f2736,2026-09-03T07:48:47.579416+00:00,DEV008,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,523.9539308977868,1124,115,0.0006336000000000001,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-12'] and structured expense evidence for DEV008."", ""evidence_quote"": ""[simulated evidence quote for DEV008]"", ""policy_ids"": [""POL-12""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
b43c53f539a3,2026-09-03T07:48:47.589503+00:00,DEV009,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1003.7537956373882,532,107,0.000384,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV009."", ""evidence_quote"": ""[simulated evidence quote for DEV009]"", ""policy_ids"": [""POL-03""], ""missing_information"": [""client_name_or_organisation""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
b8d6634256e0,2026-09-03T07:48:47.599238+00:00,DEV010,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1152.8388070653905,923,80,0.0004972,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-17'] and structured expense evidence for DEV010."", ""evidence_quote"": ""[simulated evidence quote for DEV010]"", ""policy_ids"": [""POL-17""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
bf78fb5b686a,2026-09-03T07:48:47.609555+00:00,DEV011,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,719.2195883783114,898,154,0.0006056,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-02'] and structured expense evidence for DEV011."", ""evidence_quote"": ""[simulated evidence quote for DEV011]"", ""policy_ids"": [""POL-02""], ""missing_information"": [""total_amount""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
5d9e10316738,2026-09-03T07:48:47.618230+00:00,DEV012,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,583.720764588918,983,78,0.000518,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-35'] and structured expense evidence for DEV012."", ""evidence_quote"": ""[simulated evidence quote for DEV012]"", ""policy_ids"": [""POL-35""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
ca83e0350771,2026-09-03T07:48:47.627051+00:00,DEV013,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,465.7855789838436,743,61,0.0003948,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-18'] and structured expense evidence for DEV013."", ""evidence_quote"": ""[simulated evidence quote for DEV013]"", ""policy_ids"": [""POL-18""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
8bbe5c2ce258,2026-09-03T07:48:47.636468+00:00,DEV014,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1041.5177388949758,2001,166,0.001066,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-08'] and structured expense evidence for DEV014."", ""evidence_quote"": ""[simulated evidence quote for DEV014]"", ""policy_ids"": [""POL-08""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
cd68192e584c,2026-09-03T07:48:47.645937+00:00,DEV015,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,983.8961565531804,873,136,0.0005668000000000001,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-11'] and structured expense evidence for DEV015."", ""evidence_quote"": ""[simulated evidence quote for DEV015]"", ""policy_ids"": [""POL-11""], ""missing_information"": [""manager_approval""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
c309ae383c0c,2026-09-03T07:48:47.654645+00:00,DEV016,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,927.2849165146027,1067,60,0.0005228,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-19'] and structured expense evidence for DEV016."", ""evidence_quote"": ""[simulated evidence quote for DEV016]"", ""policy_ids"": [""POL-19""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
bc1cd019abcd,2026-09-03T07:48:47.663506+00:00,DEV017,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1023.6428033494775,996,164,0.0006608,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-22'] and structured expense evidence for DEV017."", ""evidence_quote"": ""[simulated evidence quote for DEV017]"", ""policy_ids"": [""POL-22""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
b7ab1313c0f0,2026-09-03T07:48:47.672608+00:00,DEV018,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,636.195110192304,1098,128,0.000644,"{""decision"": ""REQUEST_INFORMATION"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV018."", ""evidence_quote"": ""[simulated evidence quote for DEV018]"", ""policy_ids"": [""POL-03""], ""missing_information"": [""tip_justification""], ""recommended_action"": ""Simulated recommended action for decision=REQUEST_INFORMATION.""}",,True
3b0bf3cbb550,2026-09-03T07:48:47.681361+00:00,DEV019,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1152.4694639369413,544,75,0.0003376,"{""decision"": ""REJECT"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV019."", ""evidence_quote"": ""[simulated evidence quote for DEV019]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=REJECT.""}",,True
63a8aedc1913,2026-09-03T07:48:47.690412+00:00,DEV020,module2_compliance_decision,"ablation_Few-shot, v2 prompt (hardened)",openai/gpt-4.1-mini,module2_v2,0,1052.8904807926835,1759,97,0.0008588,"{""decision"": ""ESCALATE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-04'] and structured expense evidence for DEV020."", ""evidence_quote"": ""[simulated evidence quote for DEV020]"", ""policy_ids"": [""POL-04""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=ESCALATE.""}",,True
0eda02b4e370,2026-09-03T07:48:47.793690+00:00,DEV001,module2_compliance_decision,modelcmp_openai/gpt-4.1-mini,openai/gpt-4.1-mini,module2_v1,0,988.1757503976644,999,115,0.0005836000000000001,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-03'] and structured expense evidence for DEV001."", ""evidence_quote"": ""[simulated evidence quote for DEV001]"", ""policy_ids"": [""POL-03""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
96e815b24351,2026-09-03T07:48:47.802946+00:00,DEV002,module2_compliance_decision,modelcmp_openai/gpt-4.1-mini,openai/gpt-4.1-mini,module2_v1,0,890.7890137060917,594,95,0.00038960000000000004,"{""decision"": ""APPROVE"", ""reason"": ""Simulated decision based on retrieved policy evidence ['POL-10'] and structured expense evidence for DEV002."", ""evidence_quote"": ""[simulated evidence quote for DEV002]"", ""policy_ids"": [""POL-10""], ""missing_information"": [], ""recommended_action"": ""Simulated recommended action for decision=APPROVE.""}",,True
